event_id,event_name,user_id,account_id,deal_id,event_timestamp,ingested_at,event_date,platform,device_type,app_version,country_code,event_properties,is_test_event,source_system
e1b40d1e-5cde-400a-b7d9-a93a0923bf09,move_deal_stage,user_117,account_82,deal_674,21:52.0,21:52.0,05/26/2028,web,mobile,1,NL,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_3""}",FALSE,automation
bd9ff8b0-eeec-4160-83dc-230757c72868,view_dashboard,user_117,account_82,,22:49.0,22:49.0,05/26/2028,web,desktop,2,NO,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,backend
dae271c4-b472-434b-adfc-022d2a12f8db,create_deal,user_117,account_82,deal_623,24:27.0,24:27.0,05/26/2028,web,mobile,1,NL,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_4""}",FALSE,backend
2c7d60c7-2381-4fe0-9f99-34a9cfa37c40,move_deal_stage,user_117,account_82,deal_219,27:09.0,27:09.0,05/26/2028,mobile,desktop,2,NL,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_2""}",FALSE,backend
6098f4cf-9b6f-4b9e-8d61-9ded12374aab,move_deal_stage,user_117,account_82,deal_459,28:53.0,28:53.0,05/26/2028,web,mobile,1.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_1""}",FALSE,frontend
3b749a7c-e934-42f5-956a-59713599e656,move_deal_stage,user_117,account_82,deal_61,30:36.0,30:36.0,05/26/2028,web,mobile,2.1,SE,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_4""}",FALSE,automation
b97d067f-e38b-4d28-820d-55622e1c43e2,move_deal_stage,user_117,account_82,deal_751,32:44.0,32:44.0,05/26/2028,web,desktop,2,NL,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_2""}",FALSE,backend
4e8316fd-da7f-4bb9-914c-14a670579d82,enable_automation,user_117,account_82,,59:28.0,59:28.0,05/26/2028,mobile,desktop,2,FR,"{""feature_name"": ""automation"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,backend
655128d0-3881-42d2-a182-5de2fbd3b256,move_deal_stage,user_117,account_82,deal_432,01:04.0,01:04.0,05/26/2028,mobile,mobile,1.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_5""}",FALSE,automation
fad02418-bf3d-4efd-97c8-8cf4616b9582,enable_automation,user_117,account_82,,01:50.0,01:50.0,05/26/2028,mobile,mobile,2.1,DE,"{""feature_name"": ""automation"", ""source"": ""api"", ""automation_type"": ""sync""}",FALSE,backend
f327ae8c-95fd-4293-ad3c-49cd6ee7b369,log_activity,user_117,account_82,deal_761,03:23.0,03:23.0,05/26/2028,mobile,mobile,1.1,NO,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,backend
8ad6f973-afa0-4979-95cf-ab7b4fa3a148,create_deal,user_117,account_82,deal_309,05:58.0,05:58.0,05/26/2028,web,desktop,1.1,DK,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_2""}",FALSE,automation
c85e905c-d003-4db5-8319-33a21ef2c4b5,enable_automation,user_117,account_82,,08:42.0,08:42.0,05/26/2028,web,desktop,2.1,NL,"{""feature_name"": ""deal"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,automation
93d1d8f1-2321-458f-b77c-e1ea4c447a26,enable_automation,user_117,account_82,,11:24.0,11:24.0,05/26/2028,mobile,desktop,2.1,UK,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""sync""}",FALSE,backend
ff238ddf-f971-4756-adb6-497a3f009090,view_dashboard,user_117,account_82,,12:05.0,12:05.0,05/26/2028,mobile,desktop,1.1,SE,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,automation
f23e0f0c-fb6f-42f1-9edd-36820a7bd9bd,invite_user,user_117,account_82,,13:15.0,13:15.0,05/26/2028,web,mobile,2.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,backend
51eaf80a-3b3b-4906-9772-31537f5baa6a,enable_automation,user_120,account_72,,51:54.0,51:54.0,05/26/2028,mobile,mobile,1.1,DK,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
0e982e1d-b9ca-4902-abaa-f87bb99c2e07,create_deal,user_120,account_72,deal_612,54:09.0,54:09.0,05/26/2028,web,mobile,2,NL,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_4""}",FALSE,backend
8a96149b-b0d3-4f9b-aeda-84b124990faf,view_dashboard,user_120,account_72,,56:13.0,56:13.0,05/26/2028,mobile,desktop,1,NO,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
b7c8b0a8-50ea-46c6-a3db-19b5b653fd05,log_activity,user_120,account_72,deal_304,56:59.0,56:59.0,05/26/2028,web,desktop,1.1,FR,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,frontend
f2324119-66df-4d8d-afe6-0f904c747124,enable_automation,user_106,account_50,,37:34.0,37:34.0,05/26/2028,web,desktop,1,FR,"{""feature_name"": ""deal"", ""source"": ""api"", ""automation_type"": ""sync""}",FALSE,automation
7f2fe11f-5f6e-4c88-aa48-13709b3fa602,enable_automation,user_106,account_50,,38:40.0,38:40.0,,web,mobile,2,SE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,backend
9924f9c6-c486-4ba6-b7c3-c5f46ff029c6,create_deal,user_106,account_50,deal_79,40:59.0,40:59.0,05/26/2028,web,desktop,2,NL,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_1""}",FALSE,backend
70614f08-ba79-4145-8b10-0ce7299edab6,create_deal,user_106,account_50,deal_371,42:20.0,42:20.0,05/26/2028,mobile,desktop,2,SE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_4""}",FALSE,backend
5e0a4084-d788-40f7-8444-7d6e2bd76a83,move_deal_stage,user_106,account_50,deal_354,44:03.0,44:03.0,05/26/2028,mobile,mobile,2,UK,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_6""}",FALSE,automation
40075cef-6ac9-477a-9d7e-dbad19581349,view_dashboard,user_106,account_50,,44:52.0,44:52.0,05/26/2028,web,mobile,1,UK,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,automation
2b8ed6e2-f76d-430f-a1bb-dca51cb3bc24,move_deal_stage,user_106,,deal_548,45:30.0,45:30.0,05/26/2028,mobile,desktop,1.1,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_4""}",FALSE,automation
f29d3ae0-a483-45d6-8e01-a2b4c711640f,move_deal_stage,user_106,account_50,deal_125,47:12.0,47:12.0,05/26/2028,mobile,mobile,1.1,DE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_5""}",FALSE,automation
29c380df-5ef2-4597-b750-f6f8043491d4,log_activity,user_106,account_50,deal_67,49:04.0,49:04.0,05/26/2028,mobile,desktop,1.1,UK,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,automation
c8bbef10-3014-42d8-8548-08f88a195ccd,enable_automation,user_106,account_50,,50:36.0,50:36.0,,mobile,desktop,1.1,NL,"{""feature_name"": ""deal"", ""source"": ""automation"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
7e66b95e-261b-41c4-9482-34c3055340ce,create_deal,user_106,account_50,deal_671,51:51.0,51:51.0,05/26/2028,web,mobile,1.1,FR,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_6""}",FALSE,automation
85f5e869-d744-46f1-bf69-613e95209195,move_deal_stage,user_205,account_83,deal_606,49:26.0,49:26.0,05/26/2028,web,desktop,2,DK,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_3""}",FALSE,frontend
a9345830-eaa7-4355-b927-2c9eac3af306,log_activity,user_205,account_83,deal_710,50:52.0,50:52.0,05/26/2028,mobile,desktop,1,UK,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
a077ce01-4200-4aab-9564-68d0365b271c,log_activity,user_205,account_83,deal_139,53:17.0,53:17.0,05/26/2028,web,mobile,2.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,backend
08ba1f00-eea3-42c7-9f9b-797344d09994,move_deal_stage,user_205,account_83,deal_129,55:56.0,55:56.0,05/26/2028,mobile,mobile,2.1,NO,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_3""}",FALSE,automation
9a803fac-1e2d-4773-870b-eb8984790617,log_activity,user_205,account_83,deal_531,58:13.0,58:13.0,05/26/2028,web,desktop,2.1,DE,"{""feature_name"": ""automation"", ""source"": ""ui""}",FALSE,frontend
2c4eccfd-6279-44ce-8341-9d13948475c9,enable_automation,user_205,account_83,,00:44.0,00:44.0,05/26/2028,web,desktop,2,FR,"{""feature_name"": ""deal"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,automation
814a9e00-8860-4f51-990a-1de45d2df0de,login,user_205,account_83,,03:34.0,03:34.0,05/26/2028,web,mobile,1.1,DE,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,backend
15547f8c-719b-4975-96b1-b93d21117549,create_deal,user_205,account_83,deal_183,04:26.0,04:26.0,05/26/2028,mobile,desktop,1.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_3""}",FALSE,backend
d895f877-3f58-4206-9647-bd8c0d8f118f,create_deal,user_205,account_83,deal_246,07:18.0,07:18.0,05/26/2028,mobile,mobile,2.1,NO,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_6""}",FALSE,frontend
2eb09f46-527a-4920-b354-a204e28cf0a6,create_deal,user_205,account_83,deal_719,08:19.0,08:19.0,05/26/2028,web,desktop,2,DK,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_2""}",FALSE,backend
b7c4e5e2-2082-4a41-933c-816b6348d985,create_deal,user_205,account_83,deal_213,09:39.0,09:39.0,05/26/2028,mobile,mobile,1.1,DE,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_5""}",FALSE,backend
550f6042-002b-4f14-9872-1e39ee042ca0,create_deal,user_205,account_83,deal_175,01:38.0,01:38.0,05/26/2028,mobile,desktop,2.1,NO,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_6""}",FALSE,frontend
c5802d4b-9544-435e-8090-c69519df9fd3,log_activity,user_205,account_83,deal_339,02:48.0,02:48.0,05/26/2028,mobile,mobile,2.1,NO,"{""feature_name"": ""automation"", ""source"": ""ui""}",FALSE,backend
7007f1ca-5ebb-4972-a6b5-a9c3f1ee1d60,log_activity,user_205,,deal_659,03:46.0,03:46.0,05/26/2028,web,mobile,1.1,NL,"{""feature_name"": ""automation"", ""source"": ""ui""}",FALSE,backend
4dabf2d9-3ffd-4019-813f-d9fae58678b4,create_deal,user_205,account_83,deal_794,06:27.0,06:27.0,05/26/2028,web,mobile,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_4""}",FALSE,backend
d058a2ef-44ed-43b5-b20f-23dbcbe8b7a1,enable_automation,user_205,account_83,,07:16.0,07:16.0,05/26/2028,mobile,desktop,2.1,DE,"{""feature_name"": ""automation"", ""source"": ""ui"", ""automation_type"": ""reminder""}",FALSE,backend
15e809aa-6a1e-4ce1-85a4-d91518e63c15,invite_user,user_371,account_93,,43:05.0,43:05.0,05/26/2028,web,mobile,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
7f66937d-eb99-40e0-8548-05f77c21a6d9,invite_user,user_371,account_93,,45:27.0,45:27.0,05/26/2028,mobile,desktop,2,NO,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,automation
e663235d-5c78-4718-832f-e2e5561c9292,log_activity,user_139,account_101,deal_208,26:31.0,26:31.0,05/27/2028,web,mobile,2,UK,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,frontend
d8b528ac-6345-4d98-859f-34f8f0e24951,log_activity,user_139,account_101,deal_772,28:47.0,28:47.0,05/27/2028,web,desktop,1,FR,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,backend
dacf3a24-413c-4cf3-aea0-c421b4a649fe,log_activity,user_139,account_101,deal_592,29:50.0,29:50.0,05/27/2028,mobile,mobile,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""api""}",FALSE,automation
91698759-2df7-458c-9156-a2806c26e702,log_activity,user_139,account_101,deal_239,30:26.0,30:26.0,05/27/2028,mobile,mobile,1.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,backend
05e75ff2-a84b-4520-add6-ce8fbadb7a36,login,user_323,account_13,,53:39.0,53:39.0,05/27/2028,web,mobile,2.1,NL,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,backend
c6bff4d0-c016-4b8e-9542-f7494dc4d29b,log_activity,user_323,account_13,deal_731,55:52.0,55:52.0,05/27/2028,web,desktop,2,UK,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,frontend
5a13a48e-62af-4d74-84a7-715c85950912,invite_user,user_323,account_13,,58:24.0,58:24.0,05/27/2028,web,mobile,1,SE,"{""feature_name"": ""automation"", ""source"": ""ui""}",FALSE,automation
71be72c0-0a74-431b-934d-5d14b4ed2d57,create_deal,user_323,account_13,deal_434,59:14.0,59:14.0,05/27/2028,web,mobile,1,NO,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_6""}",FALSE,backend
93d5a145-52be-4718-a901-72e368f8e6b4,move_deal_stage,user_323,account_13,deal_545,00:27.0,00:27.0,05/27/2028,mobile,mobile,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_3""}",FALSE,automation
721dc55d-7e2b-48b0-a0f8-26a39e25cc06,move_deal_stage,user_90,account_20,deal_151,20:38.0,20:38.0,05/27/2028,mobile,desktop,2.1,NL,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_1""}",FALSE,automation
68caf8ba-c8b5-4bc8-bc86-87ca9b8e13ad,move_deal_stage,user_90,account_20,deal_420,22:38.0,22:38.0,05/27/2028,web,mobile,1.1,NL,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_2""}",FALSE,frontend
25760575-7d01-4c8a-b518-f9e72a0d249c,enable_automation,user_90,account_20,,23:20.0,23:20.0,05/27/2028,web,mobile,1,FR,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""automation_type"": ""follow_up""}",FALSE,backend
7b9f0151-5ba5-4c62-8223-7590ddbbbe3e,move_deal_stage,user_90,account_20,deal_693,25:06.0,25:06.0,,mobile,desktop,2.1,DE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_6""}",FALSE,automation
2e520916-77cd-4f03-80c2-42fa0d851928,create_deal,user_35,account_47,deal_622,12:47.0,12:47.0,,web,mobile,2.1,NO,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_6""}",FALSE,backend
d6716feb-7c60-487b-94ac-e717a43e0c5a,view_dashboard,user_35,account_47,,14:46.0,14:46.0,05/27/2028,web,mobile,2.1,DK,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,backend
0756aba1-60f6-4ee5-b38d-a8922b473b88,create_deal,user_35,account_47,deal_154,16:44.0,16:44.0,05/27/2028,web,mobile,1,SE,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_2""}",FALSE,backend
0b288aba-8851-45fd-8baf-2a336e7b8fe0,enable_automation,user_35,account_47,,19:31.0,19:31.0,05/27/2028,mobile,desktop,1,DK,"{""feature_name"": ""deal"", ""source"": ""api"", ""automation_type"": ""sync""}",FALSE,automation
e17f319b-66aa-4009-8375-d60cf3f3bda5,enable_automation,user_125,account_45,,53:47.0,53:47.0,05/27/2028,mobile,desktop,2,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,backend
97533aba-6718-4c9f-bc84-e41fffb00db9,log_activity,user_125,account_45,deal_75,56:24.0,56:24.0,05/27/2028,mobile,mobile,1,UK,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,frontend
acfd7c71-a579-48df-af85-9a56c7777e51,enable_automation,user_125,account_45,,57:30.0,57:30.0,05/27/2028,web,desktop,1,DK,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
4ab8ba5f-9c03-4731-9c94-7bb358fcaf09,enable_automation,user_125,account_45,,59:43.0,59:43.0,,mobile,desktop,2,FR,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""reminder""}",FALSE,backend
fef67b3e-731d-4041-afa6-4d86401b25dd,enable_automation,user_125,account_45,,02:25.0,02:25.0,05/27/2028,mobile,mobile,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
ed9252e1-e009-4dd6-a2d0-6e2cbc410a6a,enable_automation,user_125,account_45,,05:09.0,05:09.0,05/27/2028,web,mobile,2.1,NO,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""follow_up""}",FALSE,backend
49c11132-91d1-45e4-b000-c60275e0e239,move_deal_stage,user_389,account_10,deal_603,13:57.0,13:57.0,05/27/2028,web,mobile,2,DK,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_6""}",FALSE,backend
ea9e3f87-520a-4773-8c4a-a76cdf27f76e,move_deal_stage,user_389,account_10,deal_109,16:32.0,16:32.0,05/27/2028,mobile,mobile,2,NL,"{""feature_name"": ""automation"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_1""}",FALSE,frontend
22c1aa96-b39b-4f76-8152-61347c4893b4,create_deal,user_389,account_10,deal_759,17:19.0,17:19.0,05/27/2028,mobile,mobile,2,FR,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_4""}",FALSE,automation
37473c8b-828c-4306-a8ef-3c0b18bdfeaa,login,user_389,account_10,,17:49.0,17:49.0,05/27/2028,web,desktop,2,FR,"{""feature_name"": ""dashboard"", ""source"": ""ui""}",FALSE,frontend
1502143c-d0a1-413d-8a94-be71c60c9cae,move_deal_stage,user_389,account_10,deal_342,18:55.0,18:55.0,05/27/2028,mobile,desktop,1,FR,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_2""}",FALSE,backend
312d3cae-fd8c-4461-9f3a-9ce6f8d95341,move_deal_stage,user_389,account_10,deal_658,20:17.0,20:17.0,05/27/2028,web,desktop,2.1,UK,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_4""}",FALSE,automation
ff700524-0593-43b5-ac2f-1aa1f3a3b394,log_activity,user_389,account_10,deal_772,39:11.0,39:11.0,05/27/2028,web,desktop,2.1,NO,"{""feature_name"": ""dashboard"", ""source"": ""ui""}",FALSE,backend
79e6639e-a56f-4817-a928-a5a67005e79e,move_deal_stage,user_389,account_10,deal_36,40:17.0,40:17.0,05/27/2028,web,mobile,2,UK,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_4""}",TRUE,backend
61015971-2317-42ae-a436-020f1474c9d0,invite_user,user_389,account_10,,41:29.0,41:29.0,05/27/2028,mobile,desktop,1.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,automation
035c5549-0f33-472c-8cdd-93ea61437f56,invite_user,user_389,account_10,,43:50.0,43:50.0,,web,mobile,2,NO,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
c7af0232-c66a-4f3c-836b-02ddbd5953ca,login,user_389,account_10,,46:01.0,46:01.0,05/27/2028,mobile,mobile,2.1,SE,"{""feature_name"": ""automation"", ""source"": ""ui""}",FALSE,automation
11abb6a3-051a-481c-a0ee-2f1b157cf3e3,log_activity,user_389,account_10,deal_676,48:04.0,48:04.0,05/27/2028,web,mobile,2.1,NL,"{""feature_name"": ""automation"", ""source"": ""automation""}",TRUE,automation
c55676b9-c1d7-472f-ab1c-71021c151247,log_activity,user_389,account_10,deal_367,49:38.0,49:38.0,05/27/2028,web,desktop,2.1,UK,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,automation
2cbcfa06-1aa7-4359-a677-19cb89dab56e,log_activity,user_196,account_27,deal_288,17:09.0,17:09.0,05/27/2028,web,mobile,2.1,DE,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,frontend
4f0caf6b-e273-4445-8440-0e9118f076a4,create_deal,user_196,account_27,deal_729,19:26.0,19:26.0,05/27/2028,web,desktop,1.1,NO,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_6""}",FALSE,backend
cfc21fa4-15d7-4880-8e12-81a324758974,log_activity,user_196,account_27,deal_561,20:38.0,20:38.0,05/27/2028,web,mobile,2.1,NO,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,automation
68385719-4a57-4216-bbed-a464fc4944f3,move_deal_stage,user_196,account_27,deal_626,21:31.0,21:31.0,05/27/2028,mobile,desktop,1.1,NL,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_3""}",FALSE,automation
08a8e9ac-f24e-4077-8f4b-7590192d6db1,log_activity,user_196,account_27,deal_577,22:13.0,22:13.0,05/27/2028,mobile,mobile,2,NL,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,frontend
4e95c6b0-38b8-4535-a25a-0d86a3c7e917,log_activity,user_196,account_27,deal_182,24:16.0,24:16.0,05/27/2028,web,desktop,1.1,DE,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,backend
09b92b8d-1330-4b59-ae0c-3f567a7354b9,move_deal_stage,user_196,account_27,deal_127,46:03.0,46:03.0,05/27/2028,mobile,mobile,1.1,SE,"{""feature_name"": ""automation"", ""source"": ""api"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_6""}",FALSE,frontend
103b115a-2f81-4bf0-84ea-6c463bc6462a,move_deal_stage,user_196,account_27,deal_146,48:19.0,48:19.0,05/27/2028,web,mobile,1,FR,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_1""}",TRUE,frontend
42a63e0e-92e4-49c3-ba26-23faa488f4da,move_deal_stage,user_196,,deal_99,49:43.0,49:43.0,05/27/2028,web,mobile,1.1,FR,"{""feature_name"": ""automation"", ""source"": ""api"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_4""}",FALSE,automation
6656e631-c6bf-4e2c-bbf6-f570809b97e0,move_deal_stage,user_196,account_27,deal_442,52:03.0,52:03.0,05/27/2028,mobile,mobile,1.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_5""}",FALSE,backend
628af3e4-32e9-41ea-91fe-4ba1af9117fa,move_deal_stage,user_196,account_27,deal_648,53:15.0,53:15.0,05/27/2028,web,desktop,1.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_1""}",FALSE,backend
363afe26-681d-4d9a-87da-59a6268de948,log_activity,user_118,account_49,deal_259,58:58.0,58:58.0,05/28/2028,mobile,desktop,1.1,UK,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
54cc9fda-38d9-4805-ac45-f81fb9590b29,log_activity,user_118,account_49,deal_674,01:29.0,01:29.0,,mobile,desktop,2.1,SE,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,automation
3a2df83e-beaa-4582-bd65-f2b92546324f,login,user_118,account_49,,02:21.0,02:21.0,05/28/2028,web,mobile,2,SE,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,frontend
68cf12ae-1828-4cef-a3d9-8319ebb92d5f,enable_automation,user_118,account_49,,05:21.0,05:21.0,05/28/2028,mobile,mobile,2,NO,"{""feature_name"": ""deal"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,automation
e131412c-142f-426c-b98a-d9db01bb0204,log_activity,user_118,account_49,deal_737,06:16.0,06:16.0,,mobile,desktop,1,SE,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,automation
b124cf8a-7218-4636-8c1d-e2af8a8232cd,create_deal,user_118,account_49,deal_249,07:14.0,07:14.0,05/28/2028,web,mobile,2.1,FR,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_6""}",FALSE,frontend
33585d6a-7137-4e9a-a7e1-da71a1d40828,move_deal_stage,user_118,account_49,deal_572,08:30.0,08:30.0,05/28/2028,mobile,desktop,2,UK,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_4""}",FALSE,automation
dc492032-8336-4a63-8606-82b6105c5265,invite_user,user_118,account_49,,10:42.0,10:42.0,05/28/2028,web,desktop,1.1,DE,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
3738f4d5-cbc3-4f38-979a-04cd3ab214dc,create_deal,user_11,account_29,deal_792,07:34.0,07:34.0,05/28/2028,web,desktop,1.1,FR,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_3""}",FALSE,backend
600e83aa-fbe1-4ae2-8223-526e71f18976,move_deal_stage,user_11,account_29,deal_369,08:29.0,08:29.0,05/28/2028,web,desktop,1,SE,"{""feature_name"": ""automation"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_4""}",FALSE,backend
