deal_id,account_id,owner_user_id,pipeline_id,current_stage_id,status,created_at,closed_at,last_stage_changed_at,amount,currency,country_code,source_system,days_cycle_days,days_last_seen
deal_352,account_32,user_298,pipeline_1,stage_4,open,2026-04-04,NULL,"2026-04-14 10:32:00.000",20578.1,DKK,DK,integration,NULL,NULL
deal_353,account_61,user_355,pipeline_3,stage_1,open,2026-04-04,NULL,"2026-04-19 14:29:00.000",20136.6,DKK,FR,integration,NULL,NULL
deal_353,account_61,user_355,pipeline_3,stage_1,open,2026-04-04,NULL,"2026-04-19 14:29:00.000",20136.6,DKK,FR,integration,NULL,NULL
deal_354,account_31,user_99,pipeline_2,stage_4,lost,2026-04-04,2026-06-16,"2026-05-03 17:02:00.000",8570.59,EUR,NO,crm_backend,72,32
deal_355,account_61,user_255,pipeline_3,stage_1,open,2026-04-04,NULL,"2026-04-22 14:17:00.000",8216.06,EUR,UK,crm_backend,NULL,NULL
deal_356,account_101,user_15,pipeline_8,stage_5,open,2026-04-04,NULL,"2026-05-12 02:40:00.000",22062.95,EUR,NO,crm_backend,NULL,NULL
deal_357,account_115,user_113,pipeline_2,stage_1,open,2026-04-05,NULL,"2026-04-18 23:47:00.000",5136.73,EUR,DK,crm_backend,NULL,NULL
deal_358,account_73,user_31,pipeline_5,stage_2,open,2026-04-05,NULL,"2026-04-26 14:04:00.000",13636.91,DKK,SE,manual_import,NULL,NULL
deal_359,account_12,user_211,pipeline_8,stage_4,open,2026-04-05,NULL,"2026-05-02 15:53:00.000",5973.98,GBP,NL,crm_backend,NULL,NULL
deal_360,account_61,user_376,pipeline_1,stage_2,open,2026-04-05,NULL,"2026-04-11 22:58:00.000",30252.88,EUR,DK,integration,NULL,NULL
deal_361,account_3,user_246,pipeline_5,stage_6,won,2026-04-05,2026-07-12,"2026-04-09 10:45:00.000",14717.05,NOK,SE,integration,98,5
deal_362,account_111,user_322,pipeline_2,stage_3,lost,2026-04-06,2026-06-02,"2026-05-21 14:34:00.000",14353.15,NOK,NO,manual_import,57,45
deal_363,account_8,user_264,pipeline_6,stage_2,open,2026-04-06,NULL,"2026-04-29 15:07:00.000",5103.21,EUR,DK,crm_backend,NULL,NULL
deal_364,account_97,user_298,pipeline_4,stage_5,open,2026-04-07,NULL,"2026-05-04 16:33:00.000",3653.52,SEK,DE,manual_import,NULL,NULL
deal_365,account_116,user_150,pipeline_8,stage_6,won,2026-04-07,2026-07-22,"2026-05-02 14:16:00.000",13702.84,SEK,DK,crm_backend,106,-4
deal_366,account_90,user_76,pipeline_8,stage_6,won,2026-04-07,2026-06-29,"2026-05-15 10:34:00.000",7998.44,EUR,DE,integration,83,19
deal_367,account_25,user_33,pipeline_1,stage_6,won,2026-04-07,2026-05-22,"2026-05-15 11:57:00.000",7113.51,DKK,UK,manual_import,45,56
deal_368,account_39,user_291,pipeline_3,stage_1,open,2026-04-07,NULL,"2026-04-25 14:01:00.000",4780.06,EUR,NL,integration,NULL,NULL
deal_369,account_91,user_355,pipeline_3,stage_1,open,2026-04-07,NULL,"2026-04-15 18:16:00.000",117209.68,EUR,NL,crm_backend,NULL,NULL
deal_370,account_4,user_208,pipeline_8,stage_6,lost,2026-04-07,2026-07-13,"2026-06-11 10:28:00.000",6975.37,EUR,FR,manual_import,97,4
deal_371,account_117,user_227,pipeline_6,stage_6,won,2026-04-08,2026-04-28,"2026-04-12 09:55:00.000",6696.99,EUR,NO,integration,20,80
deal_372,account_75,user_270,pipeline_4,stage_1,open,2026-04-08,NULL,"2026-05-21 14:13:00.000",14710.07,EUR,NO,manual_import,NULL,NULL
deal_373,account_110,user_219,pipeline_6,stage_1,open,2026-04-08,NULL,"2026-05-07 00:09:00.000",4051.18,NOK,DK,crm_backend,NULL,NULL
deal_374,account_55,user_374,pipeline_7,stage_6,won,2026-04-08,2026-04-29,"2026-04-18 10:22:00.000",8695.36,EUR,NL,integration,21,80
deal_375,account_118,user_140,pipeline_7,stage_3,open,2026-04-08,NULL,"2026-04-16 14:23:00.000",NULL,SEK,FR,manual_import,NULL,NULL
deal_376,account_60,user_115,pipeline_1,stage_2,open,2026-04-08,NULL,"2026-05-18 16:05:00.000",4490.12,SEK,UK,crm_backend,NULL,NULL
deal_377,account_9,user_307,pipeline_6,stage_2,open,2026-04-08,NULL,"2026-05-22 02:02:00.000",14691.1,EUR,DK,crm_backend,NULL,NULL
deal_378,account_113,user_355,pipeline_3,stage_1,open,2026-04-09,NULL,"2026-05-01 14:54:00.000",6478.27,NOK,SE,crm_backend,NULL,NULL
deal_379,account_42,user_162,pipeline_5,stage_3,open,2026-04-09,NULL,"2026-05-16 18:37:00.000",36004.48,EUR,SE,crm_backend,NULL,NULL
deal_380,account_107,user_97,pipeline_2,stage_1,open,2026-04-09,NULL,"2026-04-10 23:18:00.000",7178.52,GBP,NL,integration,NULL,NULL
deal_381,account_96,user_61,pipeline_4,stage_6,won,2026-04-09,2026-05-11,"2026-04-18 10:11:00.000",5518.09,NOK,NO,crm_backend,32,68
deal_382,account_26,user_56,pipeline_1,stage_2,open,2026-04-09,NULL,"2026-04-11 17:52:00.000",11526.7,DKK,SE,crm_backend,NULL,NULL
deal_383,account_109,user_383,pipeline_5,stage_1,open,2026-04-10,NULL,"2026-05-19 22:00:00.000",32149.77,NOK,DK,crm_backend,NULL,NULL
deal_384,account_93,user_51,pipeline_4,stage_6,won,2026-04-10,2026-07-11,"2026-06-06 16:36:00.000",39750.64,EUR,NL,crm_backend,92,6
deal_385,account_41,user_64,pipeline_8,stage_2,open,2026-04-10,NULL,"2026-04-28 19:22:00.000",31897.15,NOK,UK,integration,NULL,NULL
deal_386,account_25,user_36,pipeline_8,stage_6,open,2026-04-11,NULL,"2026-04-17 21:01:00.000",8256.7,EUR,NL,crm_backend,NULL,NULL
deal_387,account_22,user_34,pipeline_6,stage_3,open,2026-04-11,NULL,"2026-04-18 15:21:00.000",13057.31,DKK,DK,manual_import,NULL,NULL
deal_388,account_86,user_309,pipeline_7,stage_1,open,2026-04-11,NULL,"2026-04-18 20:32:00.000",297257.98,EUR,NO,crm_backend,NULL,NULL
deal_389,account_20,user_156,pipeline_2,stage_2,open,2026-04-11,NULL,"2026-05-10 12:44:00.000",6522.76,NOK,NL,manual_import,NULL,NULL
deal_390,account_113,user_61,pipeline_7,stage_2,open,2026-04-11,NULL,"2026-04-13 18:41:00.000",9680,EUR,SE,integration,NULL,NULL
deal_391,account_73,user_346,pipeline_8,stage_3,open,2026-04-12,NULL,"2026-04-23 02:05:00.000",3668.85,DKK,FR,integration,NULL,NULL
deal_392,account_6,user_66,pipeline_6,stage_6,won,2026-04-12,2026-07-21,"2026-05-31 13:57:00.000",4168.2,EUR,UK,crm_backend,100,-4
deal_393,account_11,user_353,pipeline_2,stage_1,open,2026-04-13,NULL,"2026-04-15 21:03:00.000",10893.21,EUR,DE,manual_import,NULL,NULL
deal_394,account_42,user_294,pipeline_2,stage_3,open,2026-04-13,NULL,"2026-05-15 22:07:00.000",4999.53,DKK,FR,crm_backend,NULL,NULL
deal_395,account_37,user_136,pipeline_1,stage_3,lost,2026-04-13,2026-07-20,"2026-07-14 13:04:00.000",30752.28,NOK,DE,integration,98,-2
deal_396,account_84,user_155,pipeline_5,stage_2,open,2026-04-13,NULL,"2026-04-30 00:10:00.000",NULL,NOK,FR,crm_backend,NULL,NULL
deal_397,account_106,user_381,pipeline_8,stage_3,lost,2026-04-13,2026-07-23,"2026-06-25 12:34:00.000",23457.75,EUR,UK,manual_import,101,-6
deal_398,account_53,user_164,pipeline_2,stage_6,won,2026-04-13,2026-05-22,"2026-04-30 11:28:00.000",23566.12,EUR,FR,integration,39,57
deal_399,account_55,user_332,pipeline_1,stage_1,open,2026-04-14,NULL,"2026-05-01 20:49:00.000",5111.82,EUR,FR,crm_backend,NULL,NULL
deal_400,account_9,user_209,pipeline_6,stage_4,open,2026-04-14,NULL,"2026-04-29 11:26:00.000",9851.68,DKK,FR,manual_import,NULL,NULL
deal_401,account_31,user_308,pipeline_2,stage_3,open,2026-04-14,NULL,"2026-04-29 20:33:00.000",11430.29,SEK,NO,integration,NULL,NULL
deal_402,account_15,user_163,pipeline_7,stage_6,open,2026-04-14,NULL,"2026-04-23 22:17:00.000",8702.66,SEK,NO,manual_import,NULL,NULL
deal_403,account_89,user_344,pipeline_4,stage_2,open,2026-04-14,NULL,"2026-05-07 14:23:00.000",240640.57,SEK,DK,crm_backend,NULL,NULL
deal_404,account_27,user_83,pipeline_8,stage_6,won,2026-04-15,2026-06-09,"2026-05-03 13:24:00.000",13397.34,EUR,DE,integration,55,39
deal_405,account_105,user_52,pipeline_3,stage_2,open,2026-04-15,NULL,"2026-05-20 18:01:00.000",13757.88,NOK,SE,crm_backend,NULL,NULL
deal_406,account_41,user_295,pipeline_2,stage_2,open,2026-04-15,NULL,"2026-05-26 12:06:00.000",13163.53,EUR,UK,crm_backend,NULL,NULL
deal_407,account_106,user_168,pipeline_5,stage_2,open,2026-04-15,NULL,"2026-05-09 21:07:00.000",5693.85,DKK,NO,integration,NULL,NULL
deal_408,account_7,user_206,pipeline_7,stage_6,open,2026-04-16,NULL,"2026-05-22 14:26:00.000",3169.38,SEK,DE,crm_backend,NULL,NULL
deal_409,account_111,user_137,pipeline_5,stage_2,open,2026-04-16,NULL,"2026-04-29 21:15:00.000",NULL,GBP,SE,manual_import,NULL,NULL
deal_410,account_75,user_351,pipeline_8,stage_1,open,2026-04-16,NULL,"2026-05-30 16:14:00.000",11242.23,EUR,NO,manual_import,NULL,NULL
deal_411,account_61,user_182,pipeline_1,stage_3,open,2026-04-17,NULL,"2026-05-12 14:24:00.000",27048.07,EUR,DK,integration,NULL,NULL
deal_412,account_68,user_222,pipeline_3,stage_1,open,2026-04-17,NULL,"2026-05-04 18:35:00.000",14114.84,NOK,DK,manual_import,NULL,NULL
deal_413,account_41,user_378,pipeline_8,stage_5,open,2026-04-17,NULL,"2026-05-15 11:28:00.000",10312.09,EUR,NO,integration,NULL,NULL
deal_414,account_72,user_249,pipeline_8,stage_3,open,2026-04-18,NULL,"2026-05-10 17:59:00.000",5444.8,SEK,NL,manual_import,NULL,NULL
deal_415,account_1,user_270,pipeline_3,stage_2,lost,2026-04-18,2026-05-03,"2026-04-19 15:06:00.000",6411.38,EUR,NO,integration,15,75
deal_416,account_107,user_363,pipeline_8,stage_1,open,2026-04-18,NULL,"2026-05-09 16:28:00.000",10874.07,NOK,FR,manual_import,NULL,NULL
deal_417,account_103,user_330,pipeline_5,stage_6,won,2026-04-18,2026-06-30,"2026-04-30 13:30:00.000",30464.87,EUR,FR,crm_backend,73,17
deal_418,account_37,user_332,pipeline_3,stage_4,open,2026-04-18,NULL,"2026-05-07 12:17:00.000",17676.72,EUR,DK,manual_import,NULL,NULL
deal_419,account_55,user_189,pipeline_3,stage_1,open,2026-04-18,NULL,"2026-05-17 19:13:00.000",10771.33,DKK,NO,integration,NULL,NULL
deal_420,account_103,user_245,pipeline_5,stage_4,lost,2026-04-18,2026-05-22,"2026-05-16 10:32:00.000",61313.43,EUR,NO,integration,34,56
deal_421,account_46,user_131,pipeline_2,stage_4,open,2026-04-19,NULL,"2026-04-30 23:17:00.000",3543.1,NOK,FR,manual_import,NULL,NULL
deal_422,account_44,user_96,pipeline_4,stage_6,open,2026-04-19,NULL,"2026-06-01 12:57:00.000",168974.83,EUR,UK,manual_import,NULL,NULL
deal_423,account_80,user_316,pipeline_6,stage_6,won,2026-04-19,2026-05-09,"2026-04-26 14:44:00.000",17051.73,EUR,UK,crm_backend,20,70
deal_424,account_81,user_276,pipeline_4,stage_2,open,2026-04-19,NULL,"2026-04-20 11:27:00.000",16260.55,SEK,NL,crm_backend,NULL,NULL
deal_425,account_7,user_171,pipeline_1,stage_3,open,2026-04-20,NULL,"2026-05-21 19:37:00.000",10150.07,EUR,NL,manual_import,NULL,NULL
deal_426,account_105,user_250,pipeline_4,stage_2,open,2026-04-20,NULL,"2026-04-24 13:36:00.000",13714.53,GBP,DK,integration,NULL,NULL
deal_427,account_37,user_372,pipeline_4,stage_1,open,2026-04-20,NULL,"2026-06-02 21:47:00.000",14060.83,SEK,UK,manual_import,NULL,NULL
deal_428,account_87,user_335,pipeline_6,stage_6,won,2026-04-20,2026-07-11,"2026-05-27 16:03:00.000",30560.15,EUR,DE,crm_backend,82,6
deal_429,account_64,user_156,pipeline_4,stage_6,open,2026-04-20,NULL,"2026-05-06 17:39:00.000",40584.47,EUR,NO,manual_import,NULL,NULL
deal_430,account_34,user_175,pipeline_6,stage_6,won,2026-04-21,2026-08-16,"2026-08-09 08:47:00.000",11281.63,NOK,DE,integration,117,-29
deal_431,account_14,user_313,pipeline_2,stage_1,open,2026-04-21,NULL,"2026-05-04 23:45:00.000",4884.39,NOK,NO,crm_backend,NULL,NULL
deal_432,account_18,user_63,pipeline_4,NULL,lost,2026-04-21,2026-08-08,"2026-06-04 15:29:00.000",13945.23,EUR,UK,manual_import,109,-22
deal_433,account_68,user_216,pipeline_4,stage_6,won,2026-04-21,2026-06-15,"2026-06-15 10:21:00.000",9193.86,EUR,FR,crm_backend,55,32
deal_434,account_9,user_44,pipeline_6,stage_4,open,2026-04-21,NULL,"2026-05-16 13:59:00.000",NULL,DKK,UK,manual_import,NULL,NULL
deal_435,account_52,user_349,pipeline_5,stage_2,lost,2026-04-22,2026-07-01,"2026-06-13 13:21:00.000",23902.09,DKK,UK,integration,70,17
deal_436,account_52,user_398,pipeline_4,stage_2,open,2026-04-22,NULL,"2026-04-30 22:00:00.000",14903.09,EUR,FR,manual_import,NULL,NULL
deal_437,account_102,user_277,pipeline_5,stage_6,won,2026-04-22,2026-06-18,"2026-04-30 12:07:00.000",11783.83,EUR,NO,crm_backend,57,29
deal_438,account_58,user_153,pipeline_1,stage_1,open,2026-04-22,NULL,"2026-05-30 01:23:00.000",11575.77,EUR,DK,integration,NULL,NULL
deal_439,account_74,user_345,pipeline_3,stage_1,open,2026-04-22,NULL,"2026-05-29 17:43:00.000",12874.11,SEK,NO,crm_backend,NULL,NULL
deal_440,account_28,user_229,pipeline_2,stage_2,open,2026-04-23,NULL,"2026-05-18 18:48:00.000",10011.65,GBP,UK,integration,NULL,NULL
deal_441,account_17,user_249,pipeline_8,stage_3,lost,2026-04-23,2026-07-23,"2026-06-21 10:12:00.000",8680.27,EUR,NO,manual_import,91,-5
deal_442,account_48,user_293,pipeline_5,stage_1,open,2026-04-23,NULL,"2026-05-16 13:51:00.000",12123.21,GBP,DK,integration,NULL,NULL
deal_443,account_63,user_2,pipeline_2,stage_5,open,2026-04-23,NULL,"2026-05-29 22:37:00.000",9789.17,NOK,NL,crm_backend,NULL,NULL
deal_444,account_59,user_390,pipeline_8,stage_3,open,2026-04-23,NULL,"2026-06-01 22:38:00.000",NULL,DKK,DE,manual_import,NULL,NULL
deal_445,account_91,user_13,pipeline_5,stage_3,open,2026-04-24,NULL,"2026-06-03 02:48:00.000",29028.69,SEK,NO,manual_import,NULL,NULL
deal_446,account_3,user_141,pipeline_4,stage_6,won,2026-04-24,2026-07-10,"2026-05-05 12:11:00.000",12683.05,EUR,FR,crm_backend,77,7
deal_447,account_4,user_271,pipeline_6,stage_1,open,2026-04-24,NULL,"2026-05-04 19:23:00.000",4728.41,EUR,SE,crm_backend,NULL,NULL
deal_448,account_92,user_30,pipeline_5,stage_1,open,2026-04-25,NULL,"2026-05-11 21:03:00.000",14298.93,DKK,SE,integration,NULL,NULL
deal_449,account_15,user_138,pipeline_1,stage_2,open,2026-04-25,NULL,"2026-05-21 17:24:00.000",40291.14,NOK,UK,crm_backend,NULL,NULL
deal_450,account_109,user_326,pipeline_4,stage_6,open,2026-04-26,NULL,"2026-05-30 17:38:00.000",131744.99,DKK,UK,crm_backend,NULL,NULL
deal_451,account_77,user_129,pipeline_7,stage_6,won,2026-04-26,2026-08-14,"2026-06-02 13:59:00.000",3545.82,EUR,DE,manual_import,110,-28
deal_452,account_36,user_222,pipeline_4,stage_3,lost,2026-04-27,2026-06-12,"2026-06-12 16:36:00.000",33372.54,EUR,NL,integration,46,35
deal_453,account_1,user_312,pipeline_8,stage_4,lost,2026-04-27,2026-08-22,"2026-08-03 08:04:00.000",28476.68,EUR,FR,manual_import,117,-35
deal_454,account_105,user_193,pipeline_6,stage_4,open,2026-04-27,NULL,"2026-04-27 16:43:00.000",8552.31,EUR,DK,manual_import,NULL,NULL
deal_455,account_12,user_315,pipeline_5,stage_2,open,2026-04-27,NULL,"2026-05-14 20:10:00.000",13854.09,SEK,DE,crm_backend,NULL,NULL
deal_456,account_64,user_88,pipeline_4,stage_3,open,2026-04-27,NULL,"2026-06-03 19:50:00.000",45821.65,NOK,DK,crm_backend,NULL,NULL
deal_457,account_89,user_348,pipeline_5,stage_2,lost,2026-04-27,2026-07-25,"2026-06-08 17:33:00.000",8190.58,DKK,DE,integration,89,-8
deal_458,account_29,user_25,pipeline_5,stage_2,open,2026-04-28,NULL,"2026-05-19 16:33:00.000",13561.18,DKK,NO,crm_backend,NULL,NULL
deal_459,account_9,user_321,pipeline_2,stage_4,open,2026-04-28,NULL,"2026-06-07 14:10:00.000",35122.3,SEK,NL,crm_backend,NULL,NULL
deal_460,account_80,user_225,pipeline_2,stage_1,open,2026-04-28,NULL,"2026-04-30 22:03:00.000",6759.35,SEK,DE,crm_backend,NULL,NULL
deal_461,account_9,user_53,pipeline_1,stage_4,open,2026-04-28,NULL,"2026-06-07 00:32:00.000",NULL,EUR,FR,integration,NULL,NULL
deal_462,account_44,user_334,pipeline_1,stage_3,open,2026-04-28,NULL,"2026-04-28 16:53:00.000",10114.64,EUR,DK,integration,NULL,NULL
deal_463,account_24,user_125,pipeline_3,stage_2,open,2026-04-28,NULL,"2026-06-08 14:51:00.000",6734.26,EUR,DK,integration,NULL,NULL
deal_464,account_76,user_337,pipeline_3,stage_4,open,2026-04-28,NULL,"2026-05-01 16:10:00.000",7125.79,EUR,SE,manual_import,NULL,NULL
deal_465,account_77,user_355,pipeline_6,stage_2,open,2026-04-29,NULL,"2026-05-20 20:38:00.000",4258.17,SEK,UK,crm_backend,NULL,NULL
deal_466,account_28,user_123,pipeline_8,stage_6,won,2026-04-29,2026-06-22,"2026-06-21 13:39:00.000",14878.54,EUR,NO,crm_backend,54,26
deal_467,account_75,user_392,pipeline_6,stage_2,lost,2026-04-29,2026-05-30,"2026-05-23 08:44:00.000",5091.41,EUR,SE,integration,31,49
deal_468,account_87,user_71,pipeline_7,stage_1,open,2026-04-29,NULL,"2026-05-22 16:14:00.000",10930.9,SEK,UK,crm_backend,NULL,NULL
deal_469,account_17,user_98,pipeline_4,stage_2,open,2026-04-29,NULL,"2026-06-08 21:15:00.000",14052.16,EUR,SE,integration,NULL,NULL
deal_470,account_112,user_65,pipeline_8,stage_6,won,2026-04-30,2026-08-12,"2026-05-22 11:34:00.000",9103.37,EUR,DE,manual_import,104,-25
deal_471,account_48,user_270,pipeline_8,stage_3,open,2026-04-30,NULL,"2026-06-06 17:03:00.000",5486.4,EUR,DE,integration,NULL,NULL
deal_472,account_48,user_131,pipeline_2,stage_6,won,2026-04-30,2026-07-08,"2026-05-30 10:17:00.000",10007.55,EUR,DE,integration,69,10
deal_473,account_41,user_140,pipeline_7,stage_1,open,2026-04-30,NULL,"2026-05-22 09:49:00.000",6534.21,EUR,SE,crm_backend,NULL,NULL
deal_474,account_26,user_171,pipeline_4,stage_4,open,2026-05-01,NULL,"2026-05-18 16:52:00.000",11467.71,NOK,DK,crm_backend,NULL,NULL
deal_475,account_45,user_207,pipeline_7,NULL,won,2026-05-01,2026-07-27,"2026-05-21 17:53:00.000",44284.09,EUR,NL,manual_import,86,-9
deal_476,account_60,user_175,pipeline_2,stage_6,won,2026-05-01,2026-08-01,"2026-05-28 13:20:00.000",47062.39,SEK,DK,manual_import,92,-15
deal_477,account_44,user_116,pipeline_7,stage_2,open,2026-05-01,NULL,"2026-06-04 20:21:00.000",23942.29,GBP,DK,manual_import,NULL,NULL
deal_478,account_78,user_294,pipeline_7,stage_2,open,2026-05-01,NULL,"2026-05-13 22:36:00.000",4303.66,EUR,NO,manual_import,NULL,NULL
deal_479,account_89,user_309,pipeline_8,stage_1,open,2026-05-01,NULL,"2026-05-19 11:57:00.000",NULL,EUR,SE,integration,NULL,NULL
deal_480,account_15,user_67,pipeline_7,stage_6,won,2026-05-02,2026-08-28,"2026-05-19 16:09:00.000",13445.39,DKK,SE,manual_import,118,-42
deal_481,account_26,user_258,pipeline_8,stage_6,open,2026-05-02,NULL,"2026-05-27 16:54:00.000",9310.28,DKK,UK,crm_backend,NULL,NULL
deal_482,account_59,user_178,pipeline_5,stage_4,open,2026-05-02,NULL,"2026-05-17 17:43:00.000",13799.58,EUR,NL,crm_backend,NULL,NULL
deal_483,account_114,user_81,pipeline_5,stage_5,open,2026-05-03,NULL,"2026-05-17 01:35:00.000",7935.34,NOK,NL,integration,NULL,NULL
deal_484,account_27,user_260,pipeline_1,stage_3,open,2026-05-03,NULL,"2026-06-01 22:23:00.000",NULL,EUR,UK,crm_backend,NULL,NULL
deal_485,account_63,user_237,pipeline_2,stage_1,open,2026-05-03,NULL,"2026-05-11 17:26:00.000",NULL,EUR,DK,crm_backend,NULL,NULL
deal_486,account_86,user_391,pipeline_1,stage_2,open,2026-05-04,NULL,"2026-05-06 21:44:00.000",5594,DKK,UK,manual_import,NULL,NULL
deal_487,account_40,user_228,pipeline_1,stage_2,open,2026-05-04,NULL,"2026-05-19 14:27:00.000",108634.79,DKK,NO,crm_backend,NULL,NULL
deal_488,account_22,user_371,pipeline_3,stage_1,open,2026-05-05,NULL,"2026-06-09 11:59:00.000",10496.08,EUR,NO,integration,NULL,NULL
deal_489,account_84,user_162,pipeline_1,stage_1,open,2026-05-05,NULL,"2026-05-22 20:55:00.000",3527.27,EUR,NO,manual_import,NULL,NULL
deal_490,account_109,user_292,pipeline_3,stage_4,lost,2026-05-05,2026-08-05,"2026-07-31 12:17:00.000",14094.64,EUR,FR,manual_import,92,-19
deal_491,account_62,user_35,pipeline_6,stage_3,open,2026-05-05,NULL,"2026-06-14 12:16:00.000",46164.16,EUR,SE,manual_import,NULL,NULL
deal_492,account_11,user_31,pipeline_3,stage_1,open,2026-05-05,NULL,"2026-06-15 15:01:00.000",5856.77,SEK,SE,integration,NULL,NULL
deal_493,account_6,user_267,pipeline_7,stage_6,won,2026-05-05,2026-08-09,"2026-06-18 12:55:00.000",5906.99,DKK,SE,manual_import,96,-23
deal_494,account_112,user_196,pipeline_6,stage_1,open,2026-05-05,NULL,"2026-05-09 14:24:00.000",3625.28,EUR,NL,crm_backend,NULL,NULL
deal_495,account_60,user_160,pipeline_3,stage_1,open,2026-05-06,NULL,"2026-05-24 21:12:00.000",8379.25,EUR,DK,integration,NULL,NULL
deal_496,account_55,user_259,pipeline_7,stage_6,won,2026-05-06,2026-05-11,"2026-05-10 10:39:00.000",13248.51,DKK,SE,manual_import,5,67
deal_497,account_60,user_157,pipeline_8,stage_3,open,2026-05-06,NULL,"2026-05-14 20:50:00.000",49786.14,EUR,DE,integration,NULL,NULL
deal_498,account_48,user_197,pipeline_8,stage_3,open,2026-05-06,NULL,"2026-05-08 15:22:00.000",7617.91,EUR,FR,manual_import,NULL,NULL
deal_499,account_82,user_353,pipeline_6,stage_5,open,2026-05-06,NULL,"2026-05-21 17:08:00.000",3414.09,DKK,UK,crm_backend,NULL,NULL
deal_500,account_88,user_76,pipeline_5,stage_6,open,2026-05-06,NULL,"2026-05-06 14:12:00.000",12251.67,DKK,NO,manual_import,NULL,NULL
deal_501,account_22,user_219,pipeline_5,stage_2,open,2026-05-06,NULL,"2026-06-12 18:24:00.000",11807.2,EUR,NL,integration,NULL,NULL
deal_502,account_120,user_384,pipeline_7,stage_1,open,2026-05-07,NULL,"2026-05-13 14:26:00.000",12284.92,EUR,SE,integration,NULL,NULL
deal_503,account_63,user_94,pipeline_2,stage_1,open,2026-05-07,NULL,"2026-05-18 18:57:00.000",6112.22,DKK,FR,manual_import,NULL,NULL
deal_504,account_49,user_64,pipeline_5,stage_3,open,2026-05-07,NULL,"2026-06-19 10:48:00.000",3114.08,NOK,NO,crm_backend,NULL,NULL
deal_505,account_78,user_267,pipeline_5,stage_2,open,2026-05-08,NULL,"2026-05-31 22:08:00.000",14993.34,EUR,NO,integration,NULL,NULL
deal_506,account_1,user_234,pipeline_7,stage_1,open,2026-05-08,NULL,"2026-06-21 14:36:00.000",7421.16,EUR,SE,crm_backend,NULL,NULL
deal_507,account_105,user_165,pipeline_1,stage_6,won,2026-05-08,2026-08-13,"2026-08-03 14:08:00.000",8331.67,DKK,NO,integration,97,-27
deal_508,account_120,user_244,pipeline_2,stage_1,open,2026-05-08,NULL,"2026-06-11 00:19:00.000",93008.74,SEK,NL,integration,NULL,NULL
deal_509,account_15,user_247,pipeline_4,stage_4,open,2026-05-08,NULL,"2026-05-13 13:57:00.000",8218.72,SEK,FR,integration,NULL,NULL
deal_510,account_115,user_344,pipeline_2,stage_4,lost,2026-05-09,2026-08-21,"2026-06-07 10:19:00.000",14181.36,DKK,DE,manual_import,104,-34
deal_511,account_84,user_329,pipeline_7,stage_1,open,2026-05-09,NULL,"2026-05-14 17:46:00.000",11886.97,EUR,FR,integration,NULL,NULL
deal_512,account_1,user_160,pipeline_1,stage_2,open,2026-05-09,NULL,"2026-06-01 19:17:00.000",9237.02,EUR,DE,integration,NULL,NULL
deal_513,account_108,user_113,pipeline_8,stage_1,open,2026-05-09,NULL,"2026-06-22 16:21:00.000",10186.56,GBP,UK,manual_import,NULL,NULL
deal_514,account_64,user_150,pipeline_7,stage_3,lost,2026-05-09,2026-06-07,"2026-06-01 09:00:00.000",11828.71,SEK,UK,integration,29,41
deal_515,account_3,user_281,pipeline_7,stage_2,open,2026-05-10,NULL,"2026-06-04 20:25:00.000",3861.88,NOK,NL,integration,NULL,NULL
deal_516,account_102,user_298,pipeline_1,stage_1,open,2026-05-10,NULL,"2026-06-23 21:25:00.000",13280.36,EUR,UK,manual_import,NULL,NULL
deal_517,account_110,user_76,pipeline_7,stage_1,open,2026-05-10,NULL,"2026-06-01 23:22:00.000",20368.17,GBP,UK,manual_import,NULL,NULL
deal_518,account_51,user_251,pipeline_5,stage_2,open,2026-05-11,NULL,"2026-06-22 12:27:00.000",12332.77,DKK,DK,crm_backend,NULL,NULL
deal_519,account_63,user_329,pipeline_4,stage_6,open,2026-05-11,NULL,"2026-06-24 09:59:00.000",33968.06,DKK,NO,integration,NULL,NULL
deal_520,account_102,user_276,pipeline_3,NULL,won,2026-05-11,2026-07-25,"2026-07-18 14:55:00.000",8862.76,NOK,FR,manual_import,74,-7
deal_521,account_115,user_61,pipeline_3,stage_2,open,2026-05-12,NULL,"2026-05-14 13:15:00.000",9900.97,NOK,NO,crm_backend,NULL,NULL
deal_522,account_70,user_88,pipeline_7,stage_1,open,2026-05-12,NULL,"2026-05-30 17:06:00.000",8339.04,GBP,DK,manual_import,NULL,NULL
deal_523,account_13,user_340,pipeline_1,stage_1,open,2026-05-12,NULL,"2026-05-25 14:19:00.000",24517.86,EUR,DK,integration,NULL,NULL
deal_524,account_52,user_234,pipeline_2,stage_5,open,2026-05-12,NULL,"2026-05-25 13:32:00.000",10554.82,NOK,NL,manual_import,NULL,NULL
deal_525,account_21,user_215,pipeline_3,stage_3,lost,2026-05-12,2026-07-31,"2026-05-22 13:23:00.000",6241.5,EUR,DK,manual_import,80,-14
deal_526,account_100,user_140,pipeline_3,stage_1,open,2026-05-12,NULL,"2026-05-26 18:18:00.000",14421.39,SEK,NL,integration,NULL,NULL
deal_527,account_74,user_145,pipeline_5,stage_2,lost,2026-05-12,2026-07-03,"2026-06-04 09:41:00.000",12673.02,DKK,FR,integration,52,15
